Index	HEX_600	06_HEX_weighted_average_distance	06_HEX_weighted_mean_home_distance	06_HEX_weighted_max_home_distance	06_HEX_weighted_median_home_distance	06_HEX_weighted_radius_of_gyration	06_HEX_weighted_num_reporting_2015	06_HEX_weighted_HEX_coverage	06_HEX_weighted_subject_coverage	06_HEX_weighted_subject_hhi	06_HEX_total_reporting	06_HEX_total_user	user_type	reporting_level
172	275	692.048058326	652.2110239418	1512.0981086385	513.8596777595	236.6260041113	9.9873417722	5.5949367089	1.6582278481	0.7693385761	6241	2686	3	2
173	276	1134.4015652574	927.0029617586	2698.1033252318	680.1649767892	394.5710960547	29.9611650485	10.5242718447	2.3203883495	0.6832912395	10609	4120	3	2
174	277	704.882211032	530.3529703372	1511.7672689927	392.4251677862	262.9077622577	27.5303030303	9.8333333333	2.196969697	0.6261184892	17424	5940	3	2
175	278	981.3882167755	827.9805485162	1888.8261858637	719.8756262719	322.6472671382	59.4431818182	19.9431818182	1.75	0.8588593447	7744	2904	3	2
176	279	488.9450190254	687.6289322241	1306.9698146316	591.546540696	153.6640809087	25.7462686567	8.1343283582	2.2537313433	0.5914440322	4489	1474	3	2
177	280	1003.4359801502	1001.7071144113	2097.0246963062	872.2809052272	309.9515530953	36.3902439024	12.8048780488	1.9390243902	0.7110102392	6724	2706	3	2
178	281	999.6233858304	1554.4651954399	2752.4126655369	1498.1077683785	301.7932273657	54.4642857143	19.625	2.2321428571	0.6953912307	3136	1288	3	2
179	282	5022.1280689435	3853.0337828784	9620.5502870169	3082.2717640014	1600.2389105956	60	45.3333333333	3.6666666667	0.4703767804	9	9	3	2
180	283	2002.6234716491	1383.8419717415	2882.8083366063	1107.4486916296	729.7515279311	10.3333333333	7.6666666667	2.6666666667	0.2162885948	9	6	3	2
181	294	320.5241032031	259.8778560684	425.67884082	340.5748734555	11.1908135377	4	1.6	2	0.4503472222	25	15	3	2
182	295	1967.0168376688	1552.8709410065	4196.0803656289	1428.9787373613	726.7811769791	214.1666666667	71.3333333333	3.8333333333	0.5213412664	36	18	3	2
183	296	744.9015975091	648.7069114677	1475.3689424149	594.7318151489	256.8088458582	26.8018018018	10.9459459459	2.2072072072	0.6610442936	12321	3663	3	2
184	297	765.1749785211	763.983720496	1701.0960748474	672.6962226948	219.4345460528	36.1445783133	10.8674698795	2.2048192771	0.648441792	6889	2573	3	2
185	298	941.5396291139	785.1100217188	2043.3016626171	706.944682097	299.7340308355	51.5555555556	18.5	2.3412698413	0.6460473235	15876	6174	3	2
186	299	1367.6953651051	973.5477165149	2571.8740515448	702.7236934687	441.7668977855	61.5769230769	24.0192307692	2.6923076923	0.6661494409	2704	1196	3	2
187	300	972.9835815335	831.2746183976	2111.3685499291	728.7796757802	391.3641847672	56.6458333333	19.75	2.3645833333	0.6043918669	9216	3456	3	2
188	301	893.9772796909	1156.1540773563	2418.9843781566	1089.8701438867	358.670351697	74.7475728155	24.3398058252	2.145631068	0.7310054918	10609	3914	3	2
189	302	1128.5396116786	880.7359289938	2398.4576489892	744.7632730222	439.2264286262	91.2584269663	28.606741573	2.1685393258	0.7905218435	7921	3115	3	2
190	303	1175.8779818524	1225.4954009292	3014.2805825711	1006.7271578131	473.1658532181	59.6960784314	20.068627451	2.2941176471	0.6275638334	10404	3774	3	2
191	304	925.0957686959	847.8814780685	1927.7619839647	793.9494358135	320.0753440751	94.5511811024	27.1732283465	2.5748031496	0.6513544598	16129	4318	3	2
192	305	1210.4379286369	889.0561475312	2388.3624344256	698.8719140897	433.433426176	98.141509434	30.3679245283	2.4056603774	0.6630218465	11236	4028	3	2
193	306	2127.7091050615	1820.8109479716	3896.3172198148	2069.9069863347	709.4248670793	83.75	31.875	2.125	0.8053043137	256	128	3	2
194	307	3165.3069358139	2340.3187203405	6346.5633714471	1542.0705983761	1255.6119641636	336.3333333333	93.6666666667	6	0.2430446732	9	6	3	2
195	308	544.9872452184	597.2666729733	1361.4276225324	562.0017099052	193.9116128238	30	14.6363636364	2.0909090909	0.758487093	121	33	3	2
196	317	367.4795031653	214.9110963534	379.5565797582	221.3366178755	11.260040097	5	1.4	1.2	0.7942143327	25	15	3	2
197	318	242.4464589274	190.550069659	486.3748055494	83.3928866833	75.2549416777	6.8857142857	1.4571428571	1.4285714286	0.7996055227	1225	280	3	2
198	319	1072.7750596889	1671.7449077675	3375.7396155347	1527.0931741457	467.545621703	14.4821428571	6.3928571429	2.0357142857	0.6969359842	3136	1120	3	2
199	320	1050.5195977804	797.6832116572	2263.3995975755	577.6286968107	306.7575259858	28.9571428571	11.4	2.1285714286	0.6892717631	4900	2450	3	2
200	321	554.6505416067	439.7111262041	1208.5400666812	302.2305213768	211.2636841556	36.8275862069	8.9885057471	2.3333333333	0.697409427	7569	1914	3	2
201	322	1104.0642910674	820.8327200161	2321.2421585844	627.8848161098	399.4439860211	115.7023809524	32.25	2.5952380952	0.6308389817	7056	2268	3	2
202	323	1061.5590074828	796.0019993913	2177.5023136016	645.6956709593	430.1120419365	86.847826087	26.2608695652	3.3913043478	0.4817237402	2116	644	3	2
203	324	1122.3938453558	902.658789643	2270.4740759173	737.1590575633	396.1366710693	70.8358208955	22	2.1194029851	0.7505228824	4489	1474	3	2
204	325	846.4941016396	705.2919854949	1887.9936798296	575.0387024535	311.2101231594	30.4473684211	11.9035087719	1.798245614	0.7596015826	12996	4674	3	2
205	326	926.8993890313	780.1970407549	2422.0920652646	565.1224343506	436.8706730383	50.43125	16.28125	2.1375	0.6887120013	25600	7840	3	2
206	327	1090.8038111011	954.0154787751	2363.7358800955	846.7958038089	410.8257039682	111.5181818182	33.4545454545	2.2363636364	0.7496550809	12100	4290	3	2
207	328	760.3312530606	753.3279323752	1685.0501013048	678.224182388	269.9948326432	63.7222222222	20.9920634921	2.0238095238	0.7426800626	15876	4914	3	2
208	329	554.8231228506	623.5703570694	1753.7179842521	567.8690406389	271.5243984077	24.1074380165	6.8925619835	2.0165289256	0.6941020005	14641	4114	3	2
209	330	769.0324725255	624.1132195361	1618.0681274527	543.4743693015	221.0677264323	28.2962962963	10.2037037037	1.8518518519	0.7201529897	2916	1188	3	2
210	331	361.1482636033	432.0444462857	759.6663202814	390.98581778	113.8175002823	6.6607142857	1.375	2.25	0.6315012384	3136	840	3	2
211	344	602.0051736873	1279.6246741528	1707.5509398245	1401.8188008555	300.8478042618	6.2352941176	2.5882352941	1.4117647059	0.8217158213	289	102	3	2
212	345	60.2414084142	75.0205533704	115.6574959775	85.1286302953	2.767116736	5.4411764706	1.1764705882	1.9117647059	0.6793400694	1156	306	3	2
213	346	178.0939155115	809.6136988226	940.8004141968	830.5064568924	25.1612745666	5.275862069	1.3793103448	1.4827586207	0.7155771073	841	261	3	2
214	347	1164.4077079716	1264.7399819766	2500.8314019093	1152.9731667615	394.6631054247	17.7	9.96	2.04	0.6686942038	2500	1200	3	2
215	348	965.2204846981	870.2670772171	2217.3703191985	724.287569302	402.2330761425	56.9074074074	19.9444444444	2.4814814815	0.6319307985	2916	918	3	2
216	349	740.0352568693	726.1410223793	1493.2492980517	754.8075165112	261.7577142266	13.5	8.3	1.9	0.4390399006	100	60	3	2
217	351	1695.477514124	1311.078150209	3471.6736875696	1207.3877491569	650.2897263991	223.4642857143	63.3571428571	3.3571428571	0.5095372413	784	252	3	2
218	352	953.9741347079	757.4351457385	1926.3197071014	651.6827409067	341.5622682475	87.9831460674	27.2134831461	2.3707865169	0.6290689092	31684	9434	3	2
219	353	970.6692602026	798.9312163293	2405.6342294181	732.8472796401	433.6045521026	99.2177419355	28.8709677419	2.7580645161	0.5801226678	15376	4092	3	2
220	354	1007.8273656676	740.3580678098	1896.5936922621	579.6536294091	317.125488102	63.1307692308	21.2923076923	2.0153846154	0.7840866083	16900	4940	3	2
221	355	1263.8669044982	1025.7460204589	2518.0164377208	950.5468283755	362.7422876185	62.301369863	22.9315068493	2.2739726027	0.6780673544	5329	2190	3	2
222	356	1422.3095549527	1426.3940100536	3674.1653159808	1169.9753927537	554.6289406996	132.5285714286	39.2142857143	2.6285714286	0.6893511637	4900	1680	3	2
223	359	3357.1873349778	2398.7511992014	6338.0564112157	2241.7296234975	1340.4018666887	500.5	138	5	0.3923447876	4	4	3	2
224	360	1375.3412383137	1608.7321686383	2549.3545741272	1775.6905548807	398.539780035	8	4	1.5	0.3443877551	16	8	3	2
225	361	5208.1204097565	5275.6571273056	11963.8636127492	4967.8542376126	2529.3607140733	103	69	1	0.9806767839	1	1	3	2
226	363	0	70.2065419598	70.2065419598	70.2065419598	0	3	1	1	1	9	3	3	2
227	365	3043.2079484555	2242.8507278243	6192.2835810953	2031.8405548134	1160.8689104023	500.5	138.5	5	0.4548447876	4	4	3	2
228	367	1425.8191004196	1128.7218497098	3583.7138479971	909.6605381297	604.4206364069	127.8484848485	33.2575757576	4	0.3722502575	4356	1056	3	2
229	368	2352.7620937634	2073.0895319574	4277.8059160072	2017.4761949634	534.56774951	73	24.75	2.4375	0.4860006311	256	192	3	2
230	369	2043.5242046199	1746.4926752963	4547.049644425	1343.5633001237	770.6682381494	18.1052631579	11.3684210526	2.8421052632	0.6108744874	361	247	3	2
231	371	175.4501497662	121.6113113606	352.5508967906	28.0406750999	36.3192144112	9	3	3	0.5061728395	25	5	3	2
232	372	1363.8692866933	1067.6474958813	2811.1849477252	922.0550055494	545.6765815006	129.4	38.8416666667	2.7166666667	0.6463777071	14400	4800	3	2
233	373	658.624982206	639.0437319048	1442.1718836263	586.4350919874	247.2682705655	38.1803278689	13.2540983607	1.6803278689	0.8033728733	14884	4270	3	2
234	374	702.2039400061	786.3337457115	1762.0779702202	677.9127064496	285.3037517338	18.4942528736	10.1609195402	1.9195402299	0.6941786926	7569	2871	3	2
235	375	947.6101750975	906.3660693233	2049.5701928013	834.2149380161	282.5737637379	53.9565217391	16.902173913	2	0.718564718	8464	3588	3	2
236	376	1527.9328667914	1256.5091692437	4459.0532553848	1067.5416138836	785.0142311088	156.180952381	41.219047619	4.0285714286	0.4605013542	11025	2730	3	2
237	377	1177.2370941465	887.0581802526	3271.6238158647	576.7497500963	496.6561545504	27.3611111111	8.5277777778	2.6944444444	0.5133247077	1296	468	3	2
238	378	3486.8329199654	2649.1761016123	7312.8073504458	2416.8475127975	1380.503627138	436.75	138.125	4.875	0.6013107193	64	32	3	2
239	382	2963.0630980771	1724.4501935047	7001.7341251171	395.3022538428	882.026476496	71.6666666667	19.8666666667	1.6666666667	0.8831768359	225	75	3	2
240	383	417.2660562589	463.2012281476	869.0946334125	481.4371103422	104.2600047316	3.5652173913	1.1739130435	1.8260869565	0.5083031401	529	230	3	2
241	384	959.1346929149	957.9623623239	1982.7629589825	893.8047024602	362.0325154276	81.0740740741	23.9259259259	2.1851851852	0.6282942527	729	297	3	2
242	385	655.6249664722	1473.638325901	2277.2813079723	1359.7415156787	245.1591300834	58.9459459459	16.6486486486	1.7567567568	0.8149228538	1369	444	3	2
243	386	1196.6047841162	914.493654201	2509.9578739153	836.6168601924	477.3554979701	216.7142857143	59.2857142857	2.7142857143	0.7514810995	196	56	3	2
244	387	584.2401171879	754.7373037563	1744.4537497572	605.6200816491	284.1639403343	43.2692307692	12.2692307692	2.0384615385	0.708665875	676	260	3	2
245	388	3688.4618567765	3016.6901410676	7634.8886844861	3213.8224171819	1222.9488376895	422.0666666667	121.8666666667	5	0.4973233121	225	90	3	2
246	390	1349.602141407	1061.280767253	2639.0702852216	1075.4076557162	406.1867194032	126.1818181818	38.1818181818	2.6590909091	0.6387311123	1936	748	3	2
247	391	679.7600587973	659.0007229114	1863.4484914249	493.3184007856	335.6952504673	55.8815789474	13.7236842105	2.8026315789	0.5469042379	5776	1444	3	2
248	394	2836.1101300022	3972.8638776878	7324.9948094295	4033.6103288406	926.8313524489	177.4666666667	61.0666666667	3.9333333333	0.4490710482	225	165	3	2
249	395	1411.9536807564	1173.1631774065	3093.5030320949	1052.831349878	558.5116707275	164.1694915254	48.4237288136	2.9322033898	0.5760825815	3481	1298	3	2
250	396	824.2746923353	677.4013653136	1861.6811127477	580.6155850336	299.2506225727	62.2842105263	21.6842105263	2.1157894737	0.6985314229	9025	2850	3	2
251	397	676.8200698391	496.9097058988	1422.6374077413	371.8743976598	211.5891282402	40.5368421053	11.7052631579	2.0631578947	0.5960936564	9025	3040	3	2
252	398	987.8675705658	1029.1340008429	2787.778010475	889.0868486803	471.0538783383	47.6	14.46	2.16	0.6774919928	10000	4000	3	2
253	399	443.4593330705	630.293911922	1174.1345982203	583.2676370553	177.1623446442	32.2235294118	9.8705882353	2	0.6301687813	7225	2040	3	2
254	400	1132.2656738691	858.1401387981	2030.8997430874	678.8143441915	341.8863778089	42.3648648649	15.9324324324	1.8783783784	0.7714440138	5476	2368	3	2
255	401	653.4274810715	669.4784677777	1301.5824378021	575.4601211759	143.4942306592	31.8055555556	9.4444444444	1.7222222222	0.7101693268	1296	576	3	2
256	402	1982.0253475373	1530.9726193486	3614.4255447061	1330.370358618	635.5256461195	39.5	28.25	3.5	0.4334727045	16	12	3	2
257	406	1930.1170046299	2845.9042985881	5394.9181810396	2693.2595557245	758.5030653299	334.75	91.75	3.6666666667	0.5584381917	144	48	3	2
258	407	1479.9668177674	1121.4318376755	3013.6767876352	1028.5568777781	578.3393967619	205.380952381	60.2857142857	3.2380952381	0.5302330525	441	168	3	2
259	408	528.0672831119	1808.977617207	2120.8172170021	1897.1206847773	97.4761182452	3.6538461538	1.6153846154	1.4230769231	0.825151535	676	286	3	2
260	409	1157.8133454618	916.9633176907	2437.4261864978	732.3713090091	363.1601990625	74.5526315789	26.8684210526	1.9736842105	0.7210774949	1444	646	3	2
261	410	1426.2063901662	981.9492051606	2761.2298847415	808.1924992975	417.2815022392	134.64	40.08	2.64	0.5895732005	625	300	3	2
262	411	842.4673757928	578.8826031421	1989.9699020123	193.6502538275	313.412874868	23.868852459	6.737704918	2.1967213115	0.6880612761	3721	1159	3	2
263	412	1331.3331287736	2109.019742946	4008.2161414728	2176.9715383931	528.5776808182	20.4666666667	9.6	2.6333333333	0.6042938187	900	360	3	2
264	413	1666.2536001904	2344.6030707217	4144.7466011856	2329.1761350552	481.2823305235	92.984375	27.28125	3.28125	0.5644742077	4096	1344	3	2
265	414	1071.7282524271	1348.4278418934	2925.2386595385	1167.4409370412	345.355802971	73.7777777778	26.7333333333	2.3777777778	0.7577619644	2025	720	3	2
266	415	568.3033761322	528.9046226561	1234.9975382369	503.3984283156	225.1236840907	19.8139534884	10.9069767442	1.6511627907	0.6366732233	1849	817	3	2
267	416	1995.4802195951	1637.7063388631	4194.4604137387	1845.9139588324	639.6777522305	54.5714285714	24.4285714286	4.7142857143	0.3729186487	49	28	3	2
268	417	1700.0495728104	1259.7410640645	3867.0331463402	1114.8922547009	731.564749493	269.5	72.75	5	0.3751295501	16	12	3	2
269	419	1179.1336591959	1129.6628432195	2776.4351154454	923.356350421	440.8630176971	63.5454545455	20.3090909091	2.4181818182	0.6677303009	3025	1430	3	2
270	420	478.7066212749	412.6600526477	965.6191716574	360.2863153087	136.3010346979	13.0363636364	6.4727272727	1.6	0.8042707136	3025	1100	3	2
271	421	1508.4784573272	1123.7600673412	5178.6331483375	859.3424496826	863.835731515	65.6181818182	25.3727272727	3.2909090909	0.5445749618	12100	2860	3	2
272	422	1145.8960631959	1044.2470652797	3047.0058184637	740.5406612426	533.9738451081	54.1443298969	16.6804123711	2.2886597938	0.6408906047	9409	3395	3	2
273	423	591.6476683135	636.8473976668	1546.1924838993	551.448806048	256.4269105805	45.4095238095	13.1714285714	2.1904761905	0.7160949092	11025	3045	3	2
274	424	734.3689050191	643.8366263537	1526.4273819232	548.8221918916	195.1540881989	15.2178217822	7.3663366337	1.6633663366	0.8026036019	10201	3535	3	2
275	425	1277.1441647343	918.054043961	2465.4427815949	764.989006143	415.5039710586	83.5576923077	24.8269230769	2.0961538462	0.7547061946	2704	1144	3	2
276	426	1015.6942218273	980.3842994526	2343.1712214943	969.0998667179	427.9405904163	78.8888888889	22.2222222222	2.1481481481	0.6679371997	729	351	3	2
277	427	574.7783116205	536.7184128454	1083.1992726394	548.8860356904	142.7281819624	32.9111111111	10.3777777778	1.8	0.7317080703	2025	720	3	2
278	432	256.2073142971	348.0094889104	683.0248677176	344.4251591184	115.8855050057	31.5945945946	8.5405405405	1.5675675676	0.8755577384	1369	407	3	2
279	433	690.8158849673	913.2497281467	1837.8504258581	685.4498682422	218.3467347235	9	4.3	1.5	0.8821706963	400	140	3	2
280	434	1485.0985967116	1244.2317404326	2875.585773804	988.500129429	451.6295204901	95.9555555556	28.2444444444	2.1333333333	0.6670579365	2025	765	3	2
281	435	483.990868859	451.2576323914	912.1090119122	393.1772974632	80.6352093555	4.5	2.0357142857	1.5	0.7578924162	784	308	3	2
282	436	878.2403084065	613.4017092107	1723.4213122658	415.3954710002	225.8521500489	61.2769230769	17.4461538462	2.2615384615	0.735468987	4225	1235	3	2
283	437	495.2109416281	432.8468032303	1037.9498617903	335.2674670547	111.0096720801	6.5849056604	1.7547169811	1.6603773585	0.7068832555	2809	1007	3	2
284	438	1513.245948144	2292.0558859246	4121.4185730804	2158.6980064888	498.3099247456	85.4186046512	28.3255813953	2.3023255814	0.7448251023	1849	903	3	2
285	439	3117.2503493211	3467.2538079828	7112.8642292394	3058.7643334466	1046.55443107	94.92	43.2	3.36	0.5099540533	625	400	3	2
286	440	527.8522058153	909.8530870745	1453.8975982747	831.4577726389	34.1008398178	5.2549019608	1.6862745098	2	0.6946386371	2601	867	3	2
287	441	1757.0231128951	1932.7014204069	4406.6103985035	1899.1519557449	623.251759902	148.7307692308	43.4615384615	4.4615384615	0.4909472294	676	208	3	2
288	442	351.5648973695	2096.8543316653	2606.1058738782	2044.886827359	165.367982696	15.4	4.4	3	0.5404285861	225	60	3	2
289	443	0	10.2853124556	10.2853124556	10.2853124556	0	3	1	1	1	9	3	3	2
290	444	883.3919759105	676.9614857645	1827.7445574002	532.4165776166	298.5687045227	54.389380531	17.2566371681	2.2123893805	0.6727015177	12769	4294	3	2
291	445	1169.2789048113	1001.0377285805	2396.7731407046	883.1402824781	359.0363057586	85.8795180723	27.1325301205	2.156626506	0.7472260588	6889	2490	3	2
292	446	1171.3538751909	895.5021383189	2684.3937331984	686.7773214197	362.6065150298	85.2054794521	27.602739726	2.2602739726	0.6891399418	5329	1971	3	2
293	447	1519.7368403997	1286.8193291286	3107.6458876773	1036.784528207	531.440778346	22.7551020408	13.8775510204	2.0612244898	0.7205768096	2401	1029	3	2
294	448	683.273703995	814.5154318855	1608.2329653108	744.5330708571	190.066547408	12.6976744186	6.6279069767	1.9069767442	0.7160736672	7396	2838	3	2
295	449	1608.2062171571	1200.3326113406	2802.7999192283	1268.610244653	419.9829573014	45.2666666667	15.6166666667	2.0333333333	0.7444850107	3600	1560	3	2
296	450	830.427180713	697.8968625956	1698.3024586743	557.3945175495	280.2018611584	30.4893617021	10.2021276596	1.6914893617	0.7873269846	8836	3196	3	2
297	451	417.4756508977	395.8484409433	934.9446151755	322.5084555074	108.5847690949	21.7213114754	6.7049180328	1.5409836066	0.8014944108	3721	1403	3	2
298	452	1171.7295735453	1932.7245275581	3384.3454903427	1899.380317638	552.1237995938	5.5	2.625	1.875	0.7026012971	64	40	3	2
299	455	4275.159794004	4504.141038884	8063.7710638993	5098.292933091	1407.8886324325	50.3333333333	37.6666666667	3.3333333333	0.4668524948	9	6	3	2
300	457	2555.1422560608	2520.248884074	5295.4293021082	2673.3485317447	950.1347417291	188.8333333333	58.8888888889	3.1111111111	0.6501042974	324	162	3	2
301	458	2477.6774684387	1818.8070585284	4843.4737857999	1399.3176325025	799.6534612842	78.08	33.52	2.6	0.6454840626	625	375	3	2
302	459	512.4946875148	440.4074360445	1130.2495289989	408.1839650569	191.5721661816	58.6956521739	19.347826087	2.3913043478	0.5751325043	529	184	3	2
303	460	675.5837630603	595.9496562684	1293.0101505335	518.9083545065	230.9906245179	39.8571428571	11.7857142857	1.5357142857	0.8931489843	784	336	3	2
304	461	1318.563606645	1099.90439198	2655.6527939011	892.317924588	387.8063974851	36.4594594595	12.2702702703	2.3513513514	0.6013736977	1369	629	3	2
305	462	1104.9168715816	1569.2017610772	3300.0561517092	1416.7860580705	534.2561927162	53.3555555556	17	2.3777777778	0.6092595938	2025	720	3	2
306	463	1045.5510139426	851.5576932316	2255.6199199352	745.6805154791	469.5026707588	80.5882352941	28.8823529412	2.1176470588	0.7485348253	289	136	3	2
307	464	607.3367964987	921.0585718271	2081.541167384	721.7274938957	305.1697927934	6.9756097561	2.6829268293	1.6829268293	0.8145527123	1681	533	3	2
308	465	1780.0805079673	1410.8120270314	3793.383524442	1236.5820879128	693.4265573107	192.5689655172	56.6034482759	3.5344827586	0.5660980053	3364	1160	3	2
309	466	553.8900291107	411.1132590481	1846.7965875455	325.9438976427	325.4154355745	37	8	5	0.3528122717	9	3	3	2
310	467	1929.4955982532	975.7403922341	5733.6310655746	11.5459742194	0.3574019247	5.6428571429	1.6428571429	1.3571428571	0.7984126984	196	42	3	2
311	468	912.3489426212	912.3857382496	1867.6177315206	860.5633173804	258.4540897967	22.2033898305	7.0677966102	1.8644067797	0.7368531161	3481	1357	3	2
312	469	1018.0229829704	1224.936404602	2533.880977132	1133.4010031392	387.6051950896	90.9402985075	30.0298507463	2.328358209	0.7332039807	4489	1675	3	2
313	470	1528.378548143	1390.9903255159	3263.8121799738	1169.882623846	489.4790881499	64.1666666667	23.0952380952	2.2380952381	0.7193631377	1764	924	3	2
314	471	973.3781341406	913.1172259727	2029.9015355722	897.4197502927	353.5922392008	88.0816326531	25.7755102041	2.4897959184	0.5809287787	2401	931	3	2
315	472	951.0422184483	1011.1369250856	2169.008154468	944.6475292708	385.9942408607	27.3703703704	9.7777777778	2	0.7006976717	2916	1188	3	2
316	473	715.0178910566	622.4205659481	1557.7538757062	575.3247660626	246.4434001261	57.1568627451	19.0784313725	3.0392156863	0.5798393885	2601	765	3	2
317	474	1049.3962104074	922.6092219485	2426.3461211029	853.2318586627	424.480675979	115.2222222222	31.6666666667	2.1111111111	0.7965200561	81	45	3	2
318	475	470.6983646001	887.8280390661	1603.0935555373	835.3180605672	162.5168880262	9.2857142857	6	1.7857142857	0.7457345669	196	84	3	2
319	476	714.885191267	533.5956278816	895.5620969563	551.3415002386	139.132977373	3.2222222222	1.5555555556	1.6666666667	0.6997530864	81	36	3	2
320	479	5023.0297899124	3991.0717464926	10513.320934418	3531.0405108044	1899.2968295812	713.7142857143	196.1428571429	6.4285714286	0.3228933474	49	21	3	2
321	480	540.9569161444	322.8065212803	859.1787174107	57.0887256167	2.7747525622	3	1.1052631579	1.6315789474	0.6959064327	361	133	3	2
322	481	663.8757849786	530.912303286	1287.6719108158	400.4112119148	183.3668756414	33.3571428571	11.0238095238	1.4761904762	0.8064646193	1764	672	3	2
323	483	1395.9400142768	1221.1303302229	2529.0266100629	1200.3933079546	186.8982956437	15.7826086957	8.347826087	1.7826086957	0.7012700179	529	207	3	2
324	484	2641.3941896062	2594.6822017494	5280.9082648088	3417.5760560356	968.1640107325	147.9047619048	41.1428571429	2.4761904762	0.7549622674	441	168	3	2
325	486	692.3596034025	749.6862982188	1882.8706792862	634.7229358571	382.7625218044	9.2222222222	4.7407407407	1.6296296296	0.7963095887	729	270	3	2
326	487	1048.4521790582	903.8686428073	2079.5692677272	896.352226474	266.058341922	9.2647058824	4.9117647059	1.5	0.7620280971	1156	476	3	2
327	488	3131.4761492293	2637.46879546	5561.8683307492	2080.5532279541	1014.0003103456	123.8	41.2333333333	2.9333333333	0.5614549522	900	390	3	2
328	489	966.5201288467	966.8535476791	1825.2078213085	846.8869241804	307.8449896319	9.2777777778	3.3333333333	1.8333333333	0.7172651219	324	126	3	2
329	490	1642.5421070864	1361.9468799403	3438.9728106811	1184.0839437043	551.549655505	101.5151515152	31.9393939394	2.9393939394	0.5319286223	1089	429	3	2
330	491	278.8959880303	290.2142377169	687.9174878865	220.5609192978	102.6797551049	21.5161290323	6.4193548387	1.5161290323	0.8529622428	3844	1240	3	2
331	492	1232.0030795082	1047.8129829012	2043.4283549608	963.9860978027	331.3763716082	53.6666666667	18.1764705882	1.8431372549	0.767001711	2601	1020	3	2
332	493	602.5093125115	432.1229357877	1434.1414264159	296.911541312	236.6840155517	28.8235294118	11.1411764706	2.1176470588	0.723345216	7225	1955	3	2
333	494	755.1383301867	723.5754840093	1839.4784948674	630.2609028518	252.8039322952	12.7777777778	8.6666666667	1.7777777778	0.6208648819	81	36	3	2
334	495	519.5628482972	439.9228560267	1140.4967236945	305.5277407882	190.9643955572	42.5762711864	13	1.7288135593	0.7964573054	3481	1121	3	2
335	496	1997.8486557987	1592.6850791908	4065.139551466	1407.1522653508	757.2274089343	150.18	51.94	2.98	0.6694551062	2500	850	3	2
336	497	1168.0832820008	997.3906005605	2211.7271564782	918.8319109412	413.564134859	21.5454545455	12.1818181818	2.0454545455	0.5798046124	484	220	3	2
337	499	0	23.2189706375	23.2189706375	23.2189706375	0	3	1	1	1	9	3	3	2
338	500	772.3666366254	417.1368404401	1392.470693479	34.5815082582	1.8300168107	4.7941176471	1.1470588235	2	0.7250816993	1156	340	3	2
339	501	1752.6358751762	1096.5681287431	6442.0124808738	227.0515469972	118.154691324	5.1176470588	1.6470588235	2.2352941176	0.6537990196	289	102	3	2
340	502	2146.2984687805	1595.576714936	4398.0327472399	1446.803907065	891.1366589977	246.2	81.6	3.2	0.517049716	25	15	3	2
341	503	1662.5555795966	1308.0083526775	3511.4462560562	1107.6571147085	598.5374812176	209.0625	62.1875	3.5	0.519561394	256	96	3	2
342	506	1069.2283486183	762.8312540706	2057.8628025494	253.9249378307	332.0298315575	8.0714285714	3.1785714286	2.1071428571	0.6148307989	784	252	3	2
343	507	2335.3092548521	2544.1571283081	4263.2509920839	2567.8452555729	636.5800189812	13.3953488372	7.9069767442	1.9069767442	0.7510172193	1849	731	3	2
344	508	715.0478473867	586.285212986	1604.5356046937	474.2245310177	269.724806561	56.3181818182	17	2.8181818182	0.4754354107	484	176	3	2
345	509	1542.8022156725	1124.2142059082	3163.3419200475	775.8029358612	505.145196765	53.1818181818	16.4318181818	1.9772727273	0.7038721799	1936	660	3	2
346	510	1171.8882862007	877.4350908286	2695.7659808563	512.7630188652	225.6164461129	33.511627907	11.5813953488	1.8372093023	0.7871781624	1849	602	3	2
347	511	820.7669338231	1227.2948030263	2319.1580659505	1109.4431986056	298.6998432404	70.6346153846	22.8269230769	2	0.751934096	2704	936	3	2
348	512	1052.3329537419	945.2875801032	2227.2840595511	895.167658647	367.6502504263	117.4736842105	34.1052631579	2.6052631579	0.6308539682	1444	456	3	2
349	513	1929.8358927686	1518.135772817	4160.0141290085	1392.912500741	726.7811219314	213.5	71.3333333333	4.1666666667	0.289859785	36	24	3	2
350	514	0	31.7157395228	31.7157395228	31.7157395228	0	5	1	2	0.68	25	5	3	2
351	518	202.0522341793	150.078226424	322.2781585665	63.9782603528	0.0002492972	3	2	1	1	4	2	3	2
352	519	1267.6309256103	670.9952810896	1275.335804673	676.3915165055	343.969686454	3	1.5	1.1666666667	0.7777777778	36	24	3	2
353	520	1368.0536344947	1088.1685170095	2884.8795177734	990.8608506407	562.2834549008	174.9	55.1	2.55	0.822191155	400	160	3	2
354	521	326.808998492	324.4959824933	829.2728501941	284.6067836419	110.917996479	5.5	2.35	1.7	0.7677721088	400	120	3	2
355	522	203.2201290885	121.6991382514	396.1706118296	30.2086470587	0.0003922911	4	2	2	0.625	1	1	3	2
356	525	921.1189440861	764.6436910925	2580.2737220638	488.4509935068	557.6919592947	38.9743589744	10.8717948718	2.8205128205	0.6521813133	1521	390	3	2
