Index	HEX_600	02_HEX_weighted_average_distance	02_HEX_weighted_mean_home_distance	02_HEX_weighted_max_home_distance	02_HEX_weighted_median_home_distance	02_HEX_weighted_radius_of_gyration	02_HEX_weighted_num_reporting_2015	02_HEX_weighted_HEX_coverage	02_HEX_weighted_subject_coverage	02_HEX_weighted_subject_hhi	02_HEX_total_reporting	02_HEX_total_user	user_type	reporting_level
377	535	214.5982440325	301.3495253596	461.0192417513	322.0047140119	50.4425635481	2.4444444444	1.1944444444	1.2777777778	0.8628125	1296	900	2	1
378	536	1134.0030955263	783.2848358952	2119.2576497644	564.7274624295	0.0682723433	2.9230769231	1.3846153846	1.2307692308	0.9134615385	169	91	2	1
379	537	496.5045379843	596.8004364262	1406.5969184289	397.9868813877	135.164031931	3.8842975207	1.9090909091	1.5289256198	0.8622984253	14641	10406	2	1
380	538	892.07509709	1531.8313171225	3604.6441977592	1243.8765689005	487.8697041011	6.4785714286	2.6357142857	1.9857142857	0.8095892329	19600	12320	2	1
381	539	306.9652520361	334.7495529745	499.6871097583	319.3306785743	0.0057209322	1.8765432099	1.0617283951	1.1234567901	0.9282407407	6561	4779	2	1
382	540	39.1847384641	59.1358241303	73.3391481431	59.1358241303	2.635087499505482e-05	2.1923076923	1.0384615385	1.2307692308	0.8766025641	676	390	2	1
383	542	136.6278713834	288.6924333186	367.2282847366	295.3739912723	1.7035874594	1.9292929293	1.0808080808	1.2727272727	0.8493265993	9801	6633	2	1
384	543	270.3408322739	194.2306705535	460.9512507256	67.6410350633	54.9952363568	2	1.2222222222	1.2222222222	0.9012345679	729	540	2	1
385	544	552.4631189856	700.4907663772	1171.6204270947	557.7043215163	112.406339672	3.1392405063	1.4746835443	1.2341772152	0.8977327039	24964	17222	2	1
386	545	773.6741851405	659.7789055602	1134.4199624536	592.5083631265	84.5776362842	1.8977272727	1.2954545455	1.1704545455	0.9116556187	7744	6072	2	1
387	546	308.1681733518	786.1168490546	1026.9403902459	731.1937921643	0.1402830113	2.3557692308	1.1730769231	1.1346153846	0.9390598291	10816	7384	2	1
388	547	374.7857874975	898.573850116	1157.9407856941	853.8059620231	27.2453840328	1.75	1.1323529412	1.0735294118	0.9342320261	4624	3604	2	1
389	548	0	40.6309588815	40.6309588815	40.6309588815	0	1	1	1	1	9	9	2	1
390	550	0	21.6418889619	21.6418889619	21.6418889619	0	1.8	1	1	1	25	15	2	1
391	551	621.7392449201	1070.770126389	1434.2050637929	1055.2772019201	59.5021459465	2.2093023256	1.2790697674	1.3953488372	0.7744702842	1849	1333	2	1
392	552	359.579003379	745.8221508573	1095.6733404337	681.3836157292	85.9010162757	2.2093023256	1.7441860465	1.2790697674	0.8246285164	1849	1677	2	1
393	553	587.377745861	453.8681678558	967.4154013151	384.2730441447	65.4938810927	2.1238938053	1.1946902655	1.2212389381	0.8866912488	12769	9379	2	1
394	554	27.4814003826	156.2924511365	175.2980651617	158.3948265195	0.9275168004	2.3846153846	1.1846153846	1.2923076923	0.9108376068	4225	2860	2	1
395	555	927.3308647131	504.229059592	1063.1104422531	474.918124143	24.0263923217	1.9230769231	1.3076923077	1.2307692308	0.9444444444	169	169	2	1
396	556	348.1945940188	302.3587938709	549.2675020556	302.3587938709	0.0043838494	1.8333333333	1.1	1.0666666667	0.937962963	900	660	2	1
397	557	172.6448211788	431.8505334709	544.06523127	404.7080582489	0.0084130512	1.8738738739	1.045045045	1.1081081081	0.9519192662	12321	9435	2	1
398	558	239.6026212831	633.1419914919	806.1887119406	642.9485235494	72.2021174795	2.55	1.275	1.4	0.8325277778	1600	1080	2	1
399	559	919.3965790004	954.6925787417	1825.9373365461	826.7736658518	191.3922308918	3.7254901961	1.4509803922	1.568627451	0.8425968478	2601	1683	2	1
400	560	6.1027522511	122.68058166	125.9414501639	124.4865923335	0.4465439447	2.3703703704	1.1851851852	1.2222222222	0.9032921811	729	513	2	1
401	561	0	57.2712742171	57.2712742171	57.2712742171	0	2.8571428571	1	1.4285714286	0.8214285714	196	98	2	1
402	562	133.915161939	1581.414716711	1783.182063277	1567.2720248462	46.4333860702	4.0816326531	2.3673469388	1.387755102	0.8579989919	2401	1568	2	1
403	563	260.286915886	209.0896797039	574.7718690911	118.2661982135	29.0065026973	2.1868131868	1.3296703297	1.1648351648	0.9118813344	8281	6006	2	1
404	566	0	22.9044051469	22.9044051469	22.9044051469	0	1.9090909091	1	1	1	121	77	2	1
