Index	HEX_600	03_HEX_weighted_average_distance	03_HEX_weighted_mean_home_distance	03_HEX_weighted_max_home_distance	03_HEX_weighted_median_home_distance	03_HEX_weighted_radius_of_gyration	03_HEX_weighted_num_reporting_2015	03_HEX_weighted_HEX_coverage	03_HEX_weighted_subject_coverage	03_HEX_weighted_subject_hhi	03_HEX_total_reporting	03_HEX_total_user	user_type	reporting_level
161	240	237.802835915	283.6134231402	548.4469418647	257.8619619406	60.6308929682	16.5317919075	5.6734104046	1.4104046243	0.8424322023	119716	87538	3	1
162	241	173.0468280521	156.3382723916	383.3050108461	131.034727066	66.0869367836	3.1004366812	1.3886462882	1.3755458515	0.8281561026	52441	33205	3	1
163	242	0	48.9708186551	48.9708186551	48.9708186551	0	1	1	1	1	4	4	3	1
164	248	1069.0933834124	853.1254251962	2557.0617767977	586.7112691835	268.2292575183	41.8064516129	14.1612903226	1.9032258065	0.6953943944	961	651	3	1
165	249	256.6041955937	365.983329064	590.4798332705	332.2771746862	64.1819722402	4.6592178771	2.4972067039	1.312849162	0.8504726998	32041	20764	3	1
166	250	540.7180357868	716.5537342037	1398.0470604558	658.6240920044	174.625013189	23.7637795276	9.1732283465	1.4960629921	0.8526941147	16129	12446	3	1
167	251	360.6959336793	364.8082651136	794.7187493404	309.2367316949	111.3626414104	18.726618705	5.6690647482	1.5503597122	0.8152487367	77284	43924	3	1
168	252	400.1643386696	671.4808585493	1255.5217211256	630.1505510366	152.0287633794	14.0801886792	4.7547169811	1.7405660377	0.7677647407	44944	28196	3	1
169	253	762.3756309384	805.5098097758	1624.6851432853	794.3648737223	240.1087826684	54.3744075829	17.2464454976	1.6966824645	0.8339589062	44521	28696	3	1
170	254	736.9701022291	717.9687127306	1576.6188363172	639.8320258594	241.5758710371	67.2111111111	20.1722222222	1.9777777778	0.7833599888	32400	20160	3	1
171	255	726.0296367984	693.8424195415	1465.9919691932	750.5706444195	207.3601327354	46.0684931507	15.0068493151	2.1438356164	0.6990125502	21316	10512	3	1
172	256	697.2233544041	1373.9352694283	2287.2835633626	1313.3655678933	278.9960403899	119.5294117647	33.1764705882	2.1764705882	0.8000370089	289	221	3	1
173	257	481.6751837499	531.9755928415	1038.0023138025	511.9011128595	155.5584343302	22.7412587413	8.972027972	1.5314685315	0.82420127	20449	14443	3	1
174	258	488.7613938954	701.4902698217	1297.5663437162	658.6512328397	178.2977033096	46.125	15.0340909091	1.75	0.7808028174	7744	4488	3	1
175	260	2285.3622544043	2191.8211734637	4466.3895887363	2186.9234264777	692.7878321062	26.5714285714	20.1428571429	2	0.8365106836	49	42	3	1
176	270	1861.3852197364	1686.6454119169	4168.4786425835	1565.5037323479	742.5529968424	333.6666666667	91.6666666667	3.3333333333	0.7615631917	9	6	3	1
177	271	443.111050145	540.9101773873	1018.1291741043	509.1267417262	109.9554863061	18.5555555556	7.6851851852	1.3888888889	0.8773985922	11664	7884	3	1
178	272	473.7288868822	439.1453561963	1078.5284089801	349.6339176044	129.6445582265	22.2335329341	6.5808383234	1.5898203593	0.8431301558	111556	70808	3	1
179	273	496.1264415557	515.867589703	1259.6919017889	512.0798986536	138.8014657108	23.6733067729	7.3227091633	1.7768924303	0.8082923251	63001	40662	3	1
180	274	1312.4420270764	1434.2747159776	3064.5843374955	1283.8280250207	500.8049614765	67.4507042254	26.6478873239	2.2112676056	0.7515436621	5041	3479	3	1
181	275	349.604054433	376.6888354486	739.0340678405	326.0881116134	86.5443526624	4.5601851852	2.7037037037	1.3101851852	0.8670266089	46656	31536	3	1
182	276	539.9022385771	556.6978643988	1328.9736454233	453.3470007734	165.2071694607	13.325203252	5.0203252033	1.6056910569	0.8318251938	60516	40344	3	1
183	277	306.4278843384	402.5646885176	788.1593276169	351.4229190324	97.4842231426	11.0337078652	4.2893258427	1.4915730337	0.8269596645	126736	85084	3	1
184	278	407.561509187	388.4587882206	805.2527312361	347.8039456672	121.337675626	23.2008547009	8.141025641	1.311965812	0.9191436852	54756	36738	3	1
185	279	305.0749668482	596.4119338916	907.5483968965	554.8795452956	66.423623906	11.9419354839	4.1161290323	1.5870967742	0.7959790333	24025	14570	3	1
186	280	441.4429341423	482.5533100888	900.435522422	439.4112403607	103.3181395704	13.0609756098	4.9715447154	1.3699186992	0.8691172342	60516	41820	3	1
187	281	452.3104754699	743.8241280579	1147.9722161279	728.7954808415	80.4813674509	15.5333333333	6.0428571429	1.4047619048	0.8663900425	44100	33180	3	1
188	282	3413.4726671175	2709.944159861	6008.5350171939	2324.5631504225	800.1309873289	30.8333333333	23.5	2.5	0.6518550568	36	36	3	1
189	283	2002.6234716491	1383.8419717415	2882.8083366063	1107.4486916296	729.7515279311	10.3333333333	7.6666666667	2.6666666667	0.2162885948	9	6	3	1
190	293	0	98.257476019	98.257476019	98.257476019	0	1	1	1	1	9	9	3	1
191	294	200.3275645019	280.7815727458	384.4071882155	331.2172086127	6.9942584611	2.875	1.375	1.625	0.6564670139	64	48	3	1
192	295	874.3699041484	702.7689629969	1741.2550429919	656.30938663	272.5435021069	81.1875	27.5	2.1875	0.7580029749	256	192	3	1
193	296	342.0590892428	391.4364659099	749.5621287594	368.3042817733	110.0612205261	12.2857142857	5.2818532819	1.5598455598	0.8277062417	67081	40145	3	1
194	297	433.9755460397	526.0055881929	963.8428490676	489.4023885914	87.9884166732	15.3574879227	4.9903381643	1.5458937198	0.8276360808	42849	27117	3	1
195	298	430.5548521318	551.7327067871	1108.71025911	517.6537005852	130.6800837994	23.2525951557	8.6435986159	1.6712802768	0.7842628469	83521	54043	3	1
196	299	423.3660154311	381.2558549679	802.7001052429	318.9423629396	101.6471561714	15.2300884956	6.3318584071	1.4203539823	0.9010609333	51076	38194	3	1
197	300	425.0279632582	451.5031479736	951.6002239374	414.0905453452	142.8556306247	21.5171102662	7.8669201521	1.5437262357	0.8270784001	69169	47340	3	1
198	301	468.1635934689	592.5880016667	1158.0618790084	565.0587873628	148.9661127451	31.814516129	10.7419354839	1.5282258065	0.8560224422	61504	41416	3	1
199	302	429.4532475638	422.4946787558	952.9287511208	377.3395803175	145.8633614599	31.2126865672	10.1865671642	1.4291044776	0.9071135973	71824	49580	3	1
200	303	554.2167569022	649.4014801227	1437.9461969805	556.0359537719	201.9373046426	26.2092050209	9.1548117155	1.6192468619	0.8013033933	57121	37762	3	1
201	304	463.5412671331	667.6989185539	1150.6135341393	645.5326746498	131.5522073286	39.6181229773	11.7896440129	1.6763754045	0.8372880789	95481	60564	3	1
202	305	415.5162066037	476.118381352	985.210969543	411.9160605087	146.3182929566	33.9936305732	10.9203821656	1.5127388535	0.8504150182	98596	68766	3	1
203	306	513.0515070266	470.9194935066	964.8465295114	529.5303260626	166.9235033434	20.7205882353	8.2794117647	1.3676470588	0.8806598385	4624	3604	3	1
204	307	1429.982717551	2735.808699605	4334.9416236478	2436.4656538683	470.8549755693	127.125	35.875	3	0.6536417525	64	48	3	1
205	308	260.6460738001	538.6665593275	904.1348395514	521.8007074253	92.7403365679	14.8695652174	7.5217391304	1.5217391304	0.8844938271	529	345	3	1
206	317	183.7397515827	122.1744436282	204.4971853306	125.3872043893	5.6300200485	3	1.2	1.1	0.8971071663	100	80	3	1
207	318	119.2912429622	121.4693774007	233.1598267549	89.1374687442	22.7071517004	3.0603448276	1.1637931034	1.1465517241	0.9309154594	13456	8584	3	1
208	319	646.4873230722	1130.6806692687	1892.468209003	1073.230335348	185.6986558023	6.6241134752	3.1985815603	1.4893617021	0.8299887597	19881	12831	3	1
209	320	501.533538416	525.0167851442	1102.6214797778	448.3808844514	106.834308379	10.9651741294	4.6567164179	1.447761194	0.8606916588	40401	29547	3	1
210	321	393.5934219599	462.0136306616	899.6679853085	394.4384181194	103.8448376598	18.7853107345	4.9604519774	1.6836158192	0.8329074585	31329	17700	3	1
211	322	430.9641770826	496.3135933535	1071.3811387548	422.9759285203	151.824924374	44.8235294118	12.8914027149	1.6244343891	0.8404546356	48841	31382	3	1
212	323	475.1075694095	636.2454477476	1176.3799409243	578.1438417992	166.2626383022	34.3949579832	10.7731092437	1.9579831933	0.7702461517	14161	9044	3	1
213	324	437.2511831012	494.8785594381	1021.091728856	431.5158048704	151.6637618073	28.0057142857	9.0457142857	1.5028571429	0.8587716178	30625	18900	3	1
214	325	371.237457149	436.1595806956	922.6559704168	384.4213428324	123.6168480299	12.8989547038	5.362369338	1.3554006969	0.8827337297	82369	54530	3	1
215	326	442.2876048271	498.1938224504	1238.0149707509	403.3950978645	192.5604729677	22.9504132231	7.7658402204	1.5316804408	0.8393771906	131769	83490	3	1
216	327	543.0412260624	506.6394563038	1178.5293448298	456.8750502014	190.6786885297	52.5147679325	16.0886075949	1.6455696203	0.8416120629	56169	34128	3	1
217	328	379.5774138351	502.0638530667	910.5573981478	472.2118893494	107.3179510487	26.1041009464	8.9716088328	1.4258675079	0.8811598987	100489	65936	3	1
218	329	277.206624443	379.8263670707	901.8883690274	354.6776383838	122.5913872896	11.6343283582	3.671641791	1.5	0.8385684405	71824	41808	3	1
219	330	317.1517226562	309.1200956764	685.8369535985	280.090109592	79.5847734607	11.0466666667	4.3266666667	1.3733333333	0.860921743	22500	15450	3	1
220	331	150.6720492457	244.4507963926	375.50800411	228.2586612072	44.8857887791	3.5	1.1478873239	1.5352112676	0.8335497842	20164	11644	3	1
221	344	334.8145135843	774.3569133788	997.0213543666	827.6210198903	131.1395661602	3.4358974359	1.7179487179	1.1794871795	0.9030556144	1521	1014	3	1
222	345	30.0387664022	91.2505826944	110.4233839661	95.5465153875	1.1760281638	3.075	1.0875	1.475	0.8199695295	6400	3840	3	1
223	346	193.0247561728	352.4988996558	458.8211520995	359.1570313484	8.0234972639	2.5934065934	1.1428571429	1.1868131868	0.8846344628	8281	5642	3	1
224	347	524.1860819007	663.8742498136	1104.9868507755	632.6544690272	110.2465585577	5.9273743017	3.5586592179	1.3687150838	0.8641603921	32041	24165	3	1
225	348	469.332558315	640.7009513663	1260.6275244465	575.5530718009	179.5092318509	26.1487603306	9.479338843	1.6776859504	0.8212749018	14641	8954	3	1
226	349	270.6160424018	598.1162083516	872.5586107749	608.3542419701	93.4849044178	5.6428571429	3.6428571429	1.3214285714	0.7996571074	784	616	3	1
227	351	813.2541034578	676.6450564393	1611.766483998	634.5677922443	263.8890674044	91.4927536232	26.347826087	1.9565217391	0.8009716342	4761	3036	3	1
228	352	457.7220947792	520.4307462826	1049.3572068674	474.293667704	149.0151443869	39.1789215686	12.4656862745	1.6274509804	0.8050839849	166464	100776	3	1
229	353	501.0845997317	477.0913788352	1230.8044665777	447.0752317675	196.9494992898	45.8131868132	13.684981685	1.8388278388	0.7836454608	74529	43407	3	1
230	354	418.5665947557	437.1999202428	871.5350121338	380.8883919622	111.1237307979	23.0485175202	8.1320754717	1.4150943396	0.8926718574	137641	86072	3	1
231	355	466.7932205537	488.9834064567	1008.8824772169	463.8020256215	121.4694738962	21.7431192661	8.3577981651	1.4724770642	0.8692610866	47524	33354	3	1
232	356	784.0432550037	779.4847898741	1933.6689032132	652.1847671011	275.3478698949	66.4255319149	20	1.8368794326	0.8315927763	19881	12408	3	1
233	359	1342.8749339911	1030.2952756511	2606.0173604568	967.4866453695	536.1607466755	200.8	55.8	2.6	0.756937915	25	25	3	1
234	360	611.2627725839	751.2727285087	1169.3271309483	825.4764557276	177.1287911267	4.2222222222	2.3333333333	1.2222222222	0.6252834467	81	63	3	1
235	361	1351.364298889	1175.6741029182	2507.346919458	1124.3736213027	421.5630827629	18.6666666667	12.6666666667	1	0.996779464	36	30	3	1
236	362	0	83.1760057616	83.1760057616	83.1760057616	0	1	1	1	1	16	16	3	1
237	363	67.3376940644	78.859900988	111.2942501694	78.859900988	0.0006106161	1.6818181818	1.0454545455	1.0454545455	0.9772727273	484	352	3	1
238	364	0	80.312501886	80.312501886	80.312501886	0	1	1	1	1	9	9	3	1
239	365	344.7056573298	794.1892994424	1140.9675081093	777.9577476724	89.2980177356	39.6923076923	11.6923076923	1.4615384615	0.8811419067	676	624	3	1
240	367	948.7227353542	945.5274790248	2416.4908455968	819.8053349876	346.8871289238	73.9739130435	19.5652173913	2.7826086957	0.6092914521	13225	6670	3	1
241	368	510.4902798541	901.7083510131	1352.4189218718	890.856968185	104.3059062003	15.3292682927	5.6463414634	1.3170731707	0.8814147573	6724	5494	3	1
242	369	1330.2364892527	2045.5772123688	3800.6789363267	1798.6204985534	472.3457383202	11.5806451613	7.3870967742	2.1290322581	0.7615037181	961	744	3	1
243	371	87.7250748831	78.7591777683	194.2289704833	31.973859638	18.1596072056	5.2	2	2	0.7530864198	100	50	3	1
244	372	548.8415644371	484.7626838365	1158.9073048556	429.8221214471	205.9160594527	49.6635220126	15.2987421384	1.6949685535	0.835897248	101124	66462	3	1
245	373	336.6233056606	419.8949990745	776.6956040385	398.7126424081	99.5607804173	16.2112211221	5.9570957096	1.3267326733	0.8894768665	91809	55752	3	1
246	374	331.6718405467	576.7180747564	929.6151731192	543.6211259291	87.098051648	6.5789473684	3.8210526316	1.3263157895	0.8759422676	81225	57570	3	1
247	375	318.351839415	378.4037498148	734.6483328978	357.0600067914	83.5911845789	16.9421221865	5.7202572347	1.3633440514	0.8757490484	96721	68109	3	1
248	376	840.8976345369	781.4563801069	2505.8046547845	680.223761164	420.5433397224	84.2602040816	22.5510204082	2.6581632653	0.6931257255	38416	20580	3	1
249	377	610.5990062069	686.3331510091	1660.6360028505	566.2137586906	192.2567102848	11.376344086	3.9569892473	1.7204301075	0.7632224675	8649	6045	3	1
250	378	1394.7331679862	1775.135676169	3640.5881757025	1682.2042406431	552.2014508552	175.45	55.85	2.55	0.8030242877	400	300	3	1
251	382	1532.618843833	906.5050797238	3636.1346995233	219.0147661056	456.220591291	37.6896551724	10.7586206897	1.3448275862	0.9395742255	841	493	3	1
252	383	173.5729533545	211.0536032723	372.9016207878	218.0440247803	39.9663942618	2.2	1.1	1.35	0.782349537	3600	2520	3	1
253	384	321.9471923842	461.058684679	794.5944486618	440.6791927223	114.9986559569	26.5882352941	8.2941176471	1.4352941176	0.8525169979	7225	5355	3	1
254	385	214.979017635	666.2557777163	929.5382114036	628.9621318913	80.2733434966	20.1592920354	6.1238938053	1.2654867257	0.9239127928	12769	8814	3	1
255	386	339.5695129454	332.8324750817	769.107629263	311.8656459255	128.5188157385	59.25	16.7115384615	1.5384615385	0.8946295268	2704	1976	3	1
256	387	225.6048759917	638.3118614602	1002.9642101063	584.4639756992	102.6148237176	16.4444444444	5.0833333333	1.4444444444	0.8600737882	5184	3600	3	1
257	388	977.9162755059	879.1255682779	2073.0336361245	929.2439435612	310.9198440043	108.4406779661	31.7457627119	2.1016949153	0.8298279607	3481	2301	3	1
258	389	600.5858761285	318.1014584564	618.394246593	318.1014584564	0.0069636502	1.3333333333	1.1111111111	1.1111111111	0.9444444444	81	72	3	1
259	390	609.7088720605	515.999675248	1191.3563320247	521.8088630272	167.0312611072	52.6355140187	16.3271028037	1.738317757	0.8163941022	11449	7918	3	1
260	391	349.1747550482	418.0152401603	1007.9989193357	338.3199459732	161.4736840421	27.5632911392	7.1518987342	1.9303797468	0.7361691271	24964	14536	3	1
261	394	2239.0343131596	3303.0714752377	5949.4906318759	3351.029199832	731.7089624597	140.3684210526	48.4210526316	3.3157894737	0.5255824065	361	285	3	1
262	395	500.0689637868	567.3945100426	1243.1137649469	525.135118232	196.1439985028	58.4523809524	17.6607142857	1.6964285714	0.8421956685	28224	19992	3	1
263	396	409.8196773524	364.2287184656	879.6386296116	324.0774122358	124.1444863678	26.6855895197	9.6069868996	1.5283842795	0.8356353064	52441	31602	3	1
264	397	298.6812392089	261.9173343964	600.4596605492	221.3768760936	68.6056590864	14.023890785	4.4880546075	1.3890784983	0.844296578	85849	59479	3	1
265	398	507.8685453313	632.7132532105	1395.0033044607	576.2426273385	189.9437618244	19.9475806452	6.4516129032	1.5362903226	0.8326580616	61504	42656	3	1
266	399	190.5971919107	352.8378819508	581.7389056268	333.1470772037	74.1812875437	14.275862069	4.724137931	1.4679802956	0.8094302779	41209	25172	3	1
267	400	447.8973861282	493.2174746591	905.1156866209	437.4607149914	106.3020217818	14.1008403361	5.6680672269	1.3445378151	0.8837683068	56644	40936	3	1
268	401	263.0361474822	430.4386928591	632.5258933796	406.4340086203	36.6385546129	9.0992907801	3.1914893617	1.2340425532	0.8905396863	19881	15228	3	1
269	402	1982.0253475373	1530.9726193486	3614.4255447061	1330.370358618	635.5256461195	39.5	28.25	3.5	0.4334727045	16	12	3	1
270	406	478.3329629262	1664.3210610106	2117.59819631	1641.9828059574	111.0033715038	50.0975609756	14.3414634146	1.4512195122	0.9048933939	6724	5412	3	1
271	407	256.4009643123	343.6019715606	660.4864502975	328.3646734525	94.8838372097	34.9140625	10.7421875	1.40625	0.8858194852	16384	11904	3	1
272	408	307.6496094214	701.6430739146	865.3639918817	722.1048574577	22.6361619259	1.8571428571	1.1875	1.1339285714	0.9415530349	12544	9632	3	1
273	409	395.6086844424	441.0474633618	914.2833915714	386.6715228199	106.9789939178	22.8372093023	8.6356589147	1.3178294574	0.9023329055	16641	12642	3	1
274	410	466.0508568246	415.2707641696	903.8542756362	373.5023252602	100.3122809262	33.3653846154	10.4230769231	1.4711538462	0.8628781732	10816	8320	3	1
275	411	391.0009032485	308.1504686661	894.8288654671	155.5584341973	124.1460166229	10.2727272727	3.2857142857	1.5454545455	0.8358554405	23716	14938	3	1
276	412	373.3843540553	623.6019830987	1073.8260702406	638.1630821231	113.2706747384	5.4785714286	2.8785714286	1.3785714286	0.8902058183	19600	14560	3	1
277	413	702.2961868299	1078.641013807	1777.3061434933	1072.8671899319	180.1300007525	35.6257309942	10.8771929825	1.9356725146	0.7916745573	29241	19665	3	1
278	414	308.8929122271	557.0187914842	947.5084131814	514.3778976708	81.3669883661	18.4345549738	7.0890052356	1.387434555	0.9115145989	36481	26167	3	1
279	415	207.3095014653	312.5575825789	535.8885080669	305.1967345477	64.9688357858	6.6375838926	3.8791946309	1.2483221477	0.8448117356	22201	16837	3	1
280	416	1396.8361537165	1229.3574966579	3019.0853490709	1375.1028306364	447.7744265613	38.7	17.4	3.6	0.5610430541	100	60	3	1
281	417	1215.9147423152	1307.3523071173	2688.1922202566	1242.9750585112	325.1400704218	120.6666666667	33	3.1111111111	0.5556131334	81	63	3	1
282	419	459.049860217	549.3211514531	1091.208700919	488.3165433675	130.3637160521	19.7043010753	6.7258064516	1.4569892473	0.8748664868	34596	26040	3	1
283	420	212.936525716	238.3014693466	443.1809533971	221.7465523717	43.0840600504	4.9827586207	2.7413793103	1.2298850575	0.9050855704	30276	21924	3	1
284	421	859.4076925199	671.941551074	2907.8998026935	527.2353921564	472.7466822883	36.5223880597	14.3532338308	2.2835820896	0.7246430139	40401	20904	3	1
285	422	534.0644063848	500.1905029433	1290.5724116441	388.6014075206	196.1978492375	20.7651515152	6.7954545455	1.571969697	0.8074484419	69696	46728	3	1
286	423	335.2397827462	368.3193297935	770.7710560859	335.4737176324	98.627583742	18.2967032967	5.7106227106	1.5238095238	0.8495969431	74529	47229	3	1
287	424	270.815433919	273.5630579844	568.7961334548	244.0354952746	60.6487801341	5.6615384615	3	1.2215384615	0.9217321963	105625	73125	3	1
288	425	343.817347653	353.4178376364	743.9405531564	316.5688470506	100.0300064184	21.1481481481	6.75	1.2824074074	0.9177996395	46656	34560	3	1
289	426	301.7513805336	419.5772063928	754.3216880463	417.1397689221	92.4352473924	18.088	5.608	1.256	0.9122744351	15625	12125	3	1
290	427	441.1603496997	460.1541363635	779.0422364	465.3196366279	60.5937079783	14.7924528302	5.0188679245	1.3867924528	0.862517577	11236	6996	3	1
291	432	86.9694553118	492.4774768443	606.1982935036	491.2607777406	39.3372815157	11.5963302752	3.5596330275	1.247706422	0.9233544617	11881	7848	3	1
292	433	115.310961355	324.463453912	464.7119316273	291.6864956524	31.4168260797	2.4532374101	1.4892086331	1.1510791367	0.943477798	19321	14734	3	1
293	434	518.7264723461	641.2598603506	1205.1029769963	553.4131237463	155.1399264605	33.9160305344	10.3740458015	1.4198473282	0.8646382224	17161	11135	3	1
294	435	156.8106509893	457.5910540035	589.973632993	442.806968749	20.525614355	2.1909090909	1.2818181818	1.1909090909	0.8997362514	12100	8580	3	1
295	436	406.310843625	342.3468370857	802.9738021871	266.1905916201	86.8687190405	24.4142011834	7.3431952663	1.5384615385	0.8716300838	28561	17745	3	1
296	437	213.9605820517	261.7110203994	493.8352292854	227.4613196225	38.9641090068	3.1655629139	1.298013245	1.3112582781	0.8573828645	22801	15704	3	1
297	438	516.6107323302	776.8651836107	1360.5317870163	736.1957593856	151.9674423295	26.9787234043	9.3687943262	1.4326241135	0.9044502085	19881	14805	3	1
298	439	639.3411087351	818.7860865566	1565.9754327007	735.0792270205	214.4578752957	20.5655737705	9.6475409836	1.5163934426	0.877039765	14884	11468	3	1
299	440	278.3998339512	402.6675998377	632.5509985767	377.038362426	11.1504239016	2.641025641	1.25	1.4358974359	0.8408754519	24336	16380	3	1
300	441	943.9851933585	987.9848973978	2035.5794446875	975.8698129365	225.0683104875	54.6111111111	16.4027777778	2.2916666667	0.7953420551	5184	3384	3	1
301	442	330.633512593	1613.5919444162	2028.3305010009	1574.6163161865	124.0265920262	11.85	3.6	2.55	0.6303214395	400	180	3	1
302	443	349.5597785357	230.0836940185	395.2608159043	230.0836940185	0.0002741328	1.85	1.15	1.05	0.9	400	300	3	1
303	444	401.9683401994	409.1484021271	904.5414687706	349.0984954333	124.0381916386	23.3198529412	7.7647058824	1.5220588235	0.8410487923	73984	49504	3	1
304	445	386.5577429175	372.4232955203	805.9718199898	337.4751239971	106.4290865762	26.4428571429	8.7571428571	1.3642857143	0.9089991531	78400	53200	3	1
305	446	376.7373019089	338.9374370444	884.9795334365	276.7459609887	108.0422481183	26.3551020408	8.9428571429	1.4	0.8859478194	60025	41650	3	1
306	447	463.2891526631	482.5198859485	999.6375715848	415.202824162	143.0820675073	7.0879120879	4.478021978	1.3571428571	0.8890563938	33124	24388	3	1
307	448	296.585116481	549.5381569526	847.24655005	526.3007706652	63.1113799802	5.111969112	2.888030888	1.3629343629	0.8748352717	67081	46361	3	1
308	449	585.5937456221	564.4922200521	1113.8803961578	586.5172630561	135.4785345087	15.5161290323	5.747311828	1.4032258065	0.8826295733	34596	24738	3	1
309	450	362.6175528903	375.7286090922	756.8877231488	326.2633640198	98.6485968863	11.670411985	4.265917603	1.3033707865	0.8895458298	71289	46191	3	1
310	451	152.7557826579	228.01998009	398.5653440546	207.1146571387	30.9523200696	7.1822429907	2.6308411215	1.1775700935	0.9177156965	45796	31886	3	1
311	452	278.2866862717	516.7641391647	853.359349201	509.1426054687	126.1997257741	2.2	1.3714285714	1.2571428571	0.903451725	1225	1015	3	1
312	453	0	3432.9417577854	3432.9417577854	3432.9417577854	0	1	1	1	1	4	4	3	1
313	455	1696.7804228562	4090.5067367545	5411.2125313115	4288.5573681568	469.2979522346	17.7777777778	13.3333333333	1.8888888889	0.7667286094	81	63	3	1
314	456	0	361.6914881653	361.6914881653	361.6914881653	0	1	1	1	1	36	36	3	1
315	457	657.3947147151	962.23059066	1665.0154073272	1000.5055025777	237.5337160372	48.1805555556	15.5	1.5555555556	0.8778038521	5184	4104	3	1
316	458	927.3287387276	1180.1530097909	2139.2617199609	1063.6281692281	222.1375144066	22.6666666667	10.1	1.5555555556	0.8209677952	8100	6570	3	1
317	459	261.0043538272	263.557963705	506.7248870665	255.1359201515	50.0738458322	16.3636363636	5.8181818182	1.4431818182	0.8236141773	7744	5544	3	1
318	460	220.0191921769	198.1767501206	396.3083075752	179.086870038	57.2372582231	10.9292035398	3.6991150442	1.185840708	0.9403378014	12769	9266	3	1
319	461	579.464422576	608.0462513766	1161.9591486466	546.6006570285	114.7918046632	11.736	4.376	1.456	0.8480066145	15625	11625	3	1
320	462	406.5584116839	613.5986267318	1207.6004766143	562.7933923962	178.0854324343	18.6148148148	6.3703703704	1.4888888889	0.8493828275	18225	13230	3	1
321	463	229.2034860923	199.1274918818	467.1665505727	180.5716978427	82.28419441	15.2371134021	5.9072164948	1.2268041237	0.9404648663	9409	7275	3	1
322	464	285.971294198	445.405211321	888.4737830334	375.5541498237	106.9434310765	3.2564102564	1.5982905983	1.2735042735	0.9179201812	13689	9360	3	1
323	465	912.7629588337	906.3421513244	2028.1744635766	828.6087938715	309.3786762293	86.6076923077	25.8230769231	2.1461538462	0.7987206485	16900	10920	3	1
324	466	184.6300097036	297.9427747801	776.5038842792	269.552987645	108.4718118582	13.2222222222	3.3333333333	2.5555555556	0.6731596461	81	54	3	1
325	467	1038.9591682902	542.6712313583	3104.612363157	23.4896216581	0.1924471902	3.5769230769	1.3461538462	1.1923076923	0.8914529915	676	364	3	1
326	468	381.886784862	444.6045881955	766.5644536577	430.5792541071	69.9509789543	6.9311926606	2.6697247706	1.2660550459	0.9058455681	47524	35970	3	1
327	469	377.8402102703	515.8659761696	957.091180404	486.8002325771	123.0788344661	29.8009478673	10.2322274882	1.4691943128	0.8773680887	44521	31017	3	1
328	470	471.5403162272	535.1815896196	1108.0508198885	467.8879412853	148.9718996801	20.4855072464	7.731884058	1.4420289855	0.8656757376	19044	14076	3	1
329	471	295.927092645	408.6190724912	717.5148319761	404.5919714005	90.7122699548	23.5968586387	7.3664921466	1.4345549738	0.8545314668	36481	26549	3	1
330	472	312.1361323724	366.4034745544	702.7767867291	348.8033403681	102.1755635447	8.2401960784	3.3431372549	1.318627451	0.8901356582	41616	30192	3	1
331	473	261.9836616001	294.2426616856	635.6264588432	277.0863345844	89.775810193	21.6214285714	7.5928571429	1.7571428571	0.8397986344	19600	13020	3	1
332	474	288.2280886822	813.8278886807	1166.5506753648	798.5987113741	93.1787059176	26.4146341463	7.756097561	1.3170731707	0.9004556221	1681	1271	3	1
333	475	96.8742583055	284.2765923376	429.7017126689	273.6223938015	32.9744412703	3.0724637681	2.0144927536	1.2463768116	0.894062086	4761	3312	3	1
334	476	365.6305648	279.1460305532	462.9569616795	284.4697922603	41.7400274172	1.8333333333	1.2	1.3	0.8099259259	900	720	3	1
335	479	5023.0297899124	3991.0717464926	10513.320934418	3531.0405108044	1899.2968295812	713.7142857143	196.1428571429	6.4285714286	0.3228933474	49	21	3	1
336	480	368.0889655062	401.3325244994	640.1468918294	345.8529847455	0.6020163385	1.6593406593	1.0549450549	1.1648351648	0.9117826618	8281	6370	3	1
337	481	380.2153343183	401.9572010043	723.0133557142	361.655393375	56.6377583238	11.2573529412	4.125	1.1617647059	0.9218493677	18496	12920	3	1
338	482	0	8.6026138142	8.6026138142	8.6026138142	0	1.5	1	1	1	16	12	3	1
339	483	487.3664688609	467.6916706701	923.6496892283	460.4651326069	65.1312244155	6.3181818182	3.5606060606	1.303030303	0.8693819759	4356	3102	3	1
340	484	1006.0691645479	1584.2510499333	2581.1645648139	1882.1953764852	350.5425255784	54.3275862069	15.5689655172	1.5517241379	0.902658752	3364	2436	3	1
341	486	251.1739522799	394.8255928513	719.1259442025	365.5424722497	97.4962021291	3.3301886792	2	1.2169811321	0.9198147066	11236	8374	3	1
342	487	368.1273328434	381.816359372	791.6335538429	379.2086230931	92.3059571863	4.0510204082	2.3571428571	1.2142857143	0.8970301561	9604	6762	3	1
343	488	988.8476614993	916.5888258889	1812.9261390978	751.1683602931	301.1893634958	37.7425742574	12.9702970297	1.6237623762	0.8227093918	10201	7373	3	1
344	489	383.6030048722	548.1610173238	885.8399569915	501.2175559547	120.4610840799	4.3913043478	1.9565217391	1.3260869565	0.8730602651	2116	1518	3	1
345	490	583.1435417967	524.1717458945	1242.9572000461	463.6616748039	187.640994895	35.4226804124	11.5360824742	1.7010309278	0.8124087066	9409	6499	3	1
